X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,log_area
9,4,0.173229202,-0.104280555,-0.294722869,-0.004755902,1.105123953,-0.324396071,-1.741755637,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.197224577
4,5,0.173229202,-0.166795684,-0.329424612,-0.597502594,0.691402676,-0.263052703,-1.51828184,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.291983682
7,6,0.445226056,1.08663265,-0.47267018,0.434315722,1.380938138,-0.999173121,0.772324577,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.471067201
8,6,0.300161067,-0.344963802,-0.431915807,-0.114523807,-0.308423744,1.393218238,-0.233307508,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.024193067
7,5,0.445226056,1.08663265,-0.47267018,0.434315722,0.57073397,0.227694243,-1.51828184,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,4,-0.044368281,-0.334023654,-1.03758228,-0.575549012,-0.791098567,0.105007506,-1.238939594,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.641853886
8,6,-0.044368281,-0.334023654,-1.03758228,-0.575549012,-0.601476315,0.043664138,-1.015465797,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,6,0.100696708,0.577134349,-0.688950813,0.807526602,0.12253592,-0.079022598,0.492982331,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,5,-6.753624014,-0.623156125,-1.267582206,-1.892763883,-1.42891887,2.804115706,-0.736123551,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,5,-0.044368281,-0.274634282,-1.008126149,-0.334059619,0.312158172,-1.183203225,0.492982331,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,5,-0.044368281,-0.274634282,-1.008126149,-0.334059619,0.036343987,-0.324396071,0.772324577,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.508511994
3,6,0.082563584,-0.262131256,-1.274441853,-0.421873944,0.053582374,-0.385739439,0.269508534,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.082563584,-0.262131256,-1.274441853,-0.421873944,0.053582374,-0.385739439,0.269508534,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,-1.005423832,-1.295193761,-1.751792578,-1.212202867,-1.308250164,3.049489179,0.492982331,-0.07326831,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,-0.18943327,-0.418419078,0.671276822,-0.729224081,0.019105601,0.473067715,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,4,-0.18943327,-0.418419078,0.671276822,-0.729224081,-0.308423744,0.534411084,0.772324577,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.343589704
3,4,-0.18943327,-0.418419078,0.671276822,-0.729224081,0.846548155,-0.569769543,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.821318271
2,4,0.318294191,-0.079274504,0.848013607,0.192826329,-0.498045996,0.043664138,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,4,0.318294191,-0.079274504,0.848013607,0.192826329,1.036170407,-1.060516489,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,4,0.318294191,-0.079274504,0.848013607,0.192826329,1.105123953,-1.060516489,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,3,0.318294191,-0.079274504,0.848013607,0.192826329,1.01893202,-0.999173121,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.72719902
2,4,-7.297617722,-1.010749924,0.640206656,-1.892763883,-1.153104685,2.067995288,1.27514062,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,5,0.354560438,0.070761805,0.92468025,-0.048663064,0.932740088,-1.060516489,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,4,0.354560438,0.070761805,0.92468025,-0.048663064,0.139774306,-0.201709334,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.947789399
3,4,0.100696708,0.372397302,1.087697741,-0.399920363,-0.067086332,-0.876486384,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,5,0.318294191,-0.229310813,0.772557491,-0.092570226,-0.049847946,-1.244546593,0.995798374,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,4,0.318294191,-0.229310813,0.772557491,-0.092570226,0.053582374,-1.244546593,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.564440547
6,5,0.390826685,0.127025421,0.950504803,-0.334059619,0.467303651,-1.060516489,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,4,0.390826685,0.127025421,0.950504803,-0.334059619,0.467303651,-0.999173121,1.27514062,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.688249093
6,3,0.390826685,0.127025421,0.950504803,-0.334059619,0.001867214,-0.631112912,1.777956663,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.565581238
1,4,0.390826685,0.127025421,0.950504803,-0.334059619,-0.360138904,-0.999173121,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.105352923
6,5,0.390826685,0.127025421,0.950504803,-0.334059619,-0.360138904,-0.999173121,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.698134722
3,5,0.01003109,0.406780623,1.109083699,-0.487734688,-1.032435979,-0.324396071,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.156881197
6,5,-0.461430124,-0.899785571,0.722118911,-0.795084824,-0.894528887,0.718441188,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.690095815
1,4,0.282027944,-0.133975242,0.821382037,-0.136477389,0.915501701,-1.060516489,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,4,0.282027944,-0.133975242,0.821382037,-0.136477389,0.898263315,-1.060516489,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,5,0.282027944,-0.133975242,0.821382037,-0.136477389,0.398350105,-0.753799648,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,5,0.282027944,-0.133975242,0.821382037,-0.136477389,0.139774306,-0.569769543,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,3,0.282027944,-0.133975242,0.821382037,-0.136477389,0.794832995,-1.060516489,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.465567542
3,3,0.282027944,-0.133975242,0.821382037,-0.136477389,0.915501701,-1.060516489,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0255132
7,4,0.100696708,0.211420845,0.998118823,-0.114523807,0.450065264,-0.999173121,0.269508534,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.811809435
4,4,0.100696708,0.211420845,0.998118823,-0.114523807,-0.308423744,-0.201709334,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.503073954
1,4,0.26389482,-0.362155462,0.69871541,0.105012004,-0.136039878,0.595754452,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.141033005
2,3,0.173229202,-0.03863967,0.871820617,-0.619456175,-0.153278265,0.411724347,0.772324577,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,3,0.173229202,-0.03863967,0.871820617,-0.619456175,-1.566825962,2.558742233,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7,4,0.173229202,-0.03863967,0.871820617,-0.619456175,0.07082076,-0.01767923,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6,3,0.173229202,-0.03863967,0.871820617,-0.619456175,0.708641063,-0.631112912,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.043752776
8,6,0.173229202,-0.03863967,0.871820617,-0.619456175,0.656925903,-0.569769543,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.13771045
2,4,0.173229202,-0.03863967,0.871820617,-0.619456175,0.260443012,-0.201709334,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.904218151
2,5,0.173229202,-0.03863967,0.871820617,-0.619456175,0.07082076,-0.01767923,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.595338988
8,6,0.227628573,0.012935311,0.897241662,-0.553595431,-0.549761156,0.411724347,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6,3,0.155096078,0.300504904,1.045732842,-0.334059619,0.294919785,-0.447082807,-1.238939594,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8,6,0.155096078,0.300504904,1.045732842,-0.334059619,-0.515284382,0.411724347,0.269508534,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.156881197
6,3,0.155096078,0.300504904,1.045732842,-0.334059619,-1.153104685,1.33187487,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.960094784
2,2,0.155096078,0.300504904,1.045732842,-0.334059619,-0.360138904,-0.079022598,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.921324674
1,4,0.155096078,0.300504904,1.045732842,-0.334059619,0.415588491,-0.569769543,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.373826185
5,4,0.26389482,-0.185550223,0.796364501,0.126965586,-1.515110802,1.883965184,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,0.26389482,-0.185550223,0.796364501,0.126965586,-0.256708584,0.779784556,0.269508534,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,4,0.26389482,-0.185550223,0.796364501,0.126965586,-1.049674365,1.209188134,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.970778917
5,4,0.26389482,-0.185550223,0.796364501,0.126965586,-1.515110802,1.883965184,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.549687908
4,4,0.26389482,-0.185550223,0.796364501,0.126965586,-0.601476315,0.534411084,1.27514062,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.117459609
7,4,0.26389482,-0.185550223,0.796364501,0.126965586,0.294919785,-0.079022598,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.10856262
7,4,0.26389482,-0.185550223,0.796364501,0.126965586,0.157012693,0.166350875,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.00063188
7,4,0.26389482,-0.185550223,0.796364501,0.126965586,-0.032609559,0.350380979,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.941615225
4,4,0.26389482,-0.185550223,0.796364501,0.126965586,0.329396558,-0.569769543,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.643333886
4,4,0.26389482,-0.185550223,0.796364501,0.126965586,0.329396558,-0.569769543,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.815364813
6,3,0.336427315,0.173911768,0.975522339,0.258687073,-0.515284382,0.65709782,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,3,0.336427315,0.173911768,0.975522339,0.258687073,0.139774306,-0.324396071,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,0.336427315,0.173911768,0.975522339,0.258687073,0.381111718,-0.324396071,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.210469804
6,5,0.336427315,0.173911768,0.975522339,0.258687073,-0.084324719,-0.140365966,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.737164066
4,3,0.336427315,0.173911768,0.975522339,0.258687073,-0.273946971,0.043664138,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.597365331
7,4,-0.443297,-0.870090884,0.743908378,0.566037209,-0.635953088,1.209188134,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.418710335
4,3,0.227628573,0.012935311,0.897241662,-0.553595431,-0.515284382,0.534411084,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.368639426
6,5,0.227628573,0.012935311,0.897241662,-0.553595431,0.381111718,-0.569769543,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.894616855
6,5,0.227628573,0.012935311,0.897241662,-0.553595431,0.12253592,0.043664138,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.04594999
4,5,0.082563584,0.334888225,1.065908275,0.76361944,-0.515284382,-0.385739439,0.772324577,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.011600912
4,5,0.082563584,0.334888225,1.065908275,0.76361944,-0.42909245,-1.060516489,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,5,0.100696708,-0.259005499,0.792732923,-0.136477389,-0.360138904,0.166350875,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.613006652
4,5,0.06443046,2.585432865,1.118364398,-0.421873944,-0.8772905,2.00665192,2.00143046,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,4,0.06443046,2.585432865,1.118364398,-0.421873944,-0.8772905,2.00665192,2.00143046,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.489894191
3,4,0.227628573,0.355205642,-0.110722928,-0.224291713,-0.808336954,0.841127925,-0.009833712,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,0.245761696,1.442968885,0.470329518,-0.202338132,-1.463395643,1.883965184,-1.741755637,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,0.753489157,1.743041503,0.607925965,1.070969576,0.243204626,-0.140365966,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,-0.062501405,2.799547182,1.240224008,-0.3560132,-1.480634029,2.067995288,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.960105096
6,5,0.100696708,-0.259005499,0.792732923,-0.136477389,-0.601476315,0.779784556,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.697591395
8,6,0.26389482,1.502358257,0.503013718,-0.180384551,0.381111718,0.595754452,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,0.554024798,1.879011909,0.674504891,-0.136477389,0.51901881,-0.140365966,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.168379509
6,5,0.046297337,-1.437415679,-2.087511768,-0.224291713,-1.756448214,0.411724347,0.995798374,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,5,-13.0458179,-1.715608003,-1.519371599,-1.980578208,-2.359791743,3.417549388,-1.741755637,-0.07326831,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,0.554024798,-0.149604024,-0.35968776,0.631897953,0.07082076,-0.324396071,1.777956663,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.16676537
8,6,0.01003109,1.300746966,0.38357516,-0.487734688,-0.463569223,1.147844765,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.852439104
8,6,0.826021652,1.669586227,0.573224222,1.971066405,1.605037163,-0.937829753,-1.238939594,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.925707442
9,6,0.173229202,2.149389841,0.830662736,-0.597502594,0.277681399,0.841127925,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.781230715
8,4,0.173229202,2.54636091,1.09415388,-0.290152457,0.415588491,-0.01767923,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.578700529
2,4,0.173229202,1.100698554,0.262522567,-0.312106038,0.346634945,0.350380979,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.833213344
3,4,-0.026235158,-0.221496422,0.817346951,0.522130047,0.294919785,0.65709782,0.772324577,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.24220165
5,5,0.046297337,-1.437415679,-2.087511768,-0.224291713,-1.256535004,0.227694243,0.772324577,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,4,0.753489157,1.814933902,0.640610165,0.653851534,0.760356222,-0.631112912,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392492941
7,4,0.753489157,1.814933902,0.640610165,0.653851534,0.760356222,-0.631112912,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,-1.077956327,-1.584326232,-1.975739874,-1.08048138,-1.963308853,1.638591711,1.27514062,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.394252282
8,6,0.082563584,-0.305891846,0.767311879,-0.399920363,0.312158172,0.105007506,-0.736123551,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.439776864
1,3,0.06443046,2.585432865,1.118364398,-0.421873944,0.51901881,-0.079022598,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.273327218
2,4,0.499625427,-1.49836793,-2.107687201,0.522130047,-0.635953088,-1.551263434,2.00143046,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,5,-1.186755068,-1.660907265,-2.022546877,-1.497599422,-2.342553357,1.454561606,-1.238939594,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,-1.023556956,-1.592140623,-1.981388995,-1.212202867,-1.515110802,1.086501397,-1.238939594,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.966132331
4,3,-0.026235158,-0.221496422,0.817346951,0.522130047,0.260443012,0.65709782,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.534714366
5,6,0.173229202,1.100698554,0.262522567,-0.312106038,0.932740088,-0.69245628,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.532556868
1,2,0.554024798,1.879011909,0.674504891,-0.136477389,1.208554272,-0.753799648,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,5,0.481492303,-0.959174943,-1.009740184,1.092923158,1.57056039,-0.631112912,0.269508534,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,5,0.481492303,-0.959174943,-1.009740184,1.092923158,1.57056039,-0.631112912,0.269508534,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.214846179
3,4,0.082563584,-0.354341071,0.741487326,-0.15843097,0.674164289,0.105007506,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.78339122
9,9,0.753489157,1.814933902,0.640610165,0.653851534,1.053408794,-0.508426175,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,0.01003109,1.300746966,0.38357516,-0.487734688,0.415588491,-0.201709334,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,-0.497696371,-0.407478931,0.714855755,-1.168295704,0.501780424,-0.631112912,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.95160817
2,2,0.71722291,1.582065046,0.536504935,0.105012004,1.553322003,-1.060516489,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,-0.64276136,2.819864599,1.261609966,-1.102434961,-0.32566213,1.393218238,0.492982331,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.599387577
4,5,-1.077956327,-1.604643649,-1.98905566,-1.343924354,-0.808336954,0.105007506,-0.009833712,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,-0.062501405,2.799547182,1.240224008,-0.3560132,0.17425108,-0.01767923,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.174751721
1,4,0.300161067,-0.229310813,-0.394389504,0.675805115,0.777594609,-0.815143016,0.772324577,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,-1.186755068,-1.618709553,-1.99793285,-1.387831516,-0.722145021,-0.140365966,-0.736123551,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,-1.09608945,-1.68278756,-2.035055645,-1.256110029,-1.842640147,0.534411084,3.007062545,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.726331664
9,4,0.300161067,-0.29338882,-0.427073704,0.170872748,0.674164289,-1.060516489,0.269508534,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.966983846
7,5,0.554024798,1.879011909,0.674504891,-0.136477389,1.294746205,-0.69245628,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0.535891674,1.941527038,0.706785583,0.236733491,0.898263315,0.350380979,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,6,0.753489157,1.743041503,0.607925965,1.070969576,1.484368457,-1.060516489,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.616439948
6,3,0.372693562,0.8318835,0.112417352,-0.026709483,1.277507819,-0.324396071,-0.512649754,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.081938422
6,5,0.499625427,-1.462421731,-2.096792467,0.192826329,-0.8772905,-1.244546593,0.995798374,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,4,0.245761696,1.442968885,0.470329518,-0.202338132,1.036170407,-0.140365966,0.772324577,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.235471471
2,5,0.173229202,1.100698554,0.262522567,-0.312106038,1.01893202,-0.508426175,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.398716881
8,8,0.191362326,1.258549254,0.354926046,-0.268198876,1.260269432,-0.508426175,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.22982437
2,4,0.826021652,1.669586227,0.573224222,1.971066405,2.053235213,-1.551263434,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,6,-0.316365135,2.37913294,1.000539874,-0.838991987,1.794659415,-1.060516489,-0.233307508,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.987874348
1,3,0.100696708,-0.259005499,0.792732923,-0.136477389,0.587972357,0.227694243,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.542324291
8,6,0.554024798,1.879011909,0.674504891,-0.136477389,1.380938138,-0.815143016,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.785070481
2,2,0.173229202,2.149389841,0.830662736,-0.597502594,0.260443012,0.718441188,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,6,0.173229202,2.149389841,0.830662736,-0.597502594,0.260443012,0.718441188,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,0.26389482,1.502358257,0.503013718,-0.180384551,1.553322003,-0.69245628,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.208960346
1,3,0.753489157,1.743041503,0.607925965,1.070969576,1.260269432,-0.631112912,0.995798374,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0.173229202,1.100698554,0.262522567,-0.312106038,0.984455247,-0.01767923,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.435084525
7,4,-0.171300146,2.755786591,1.21601349,-0.487734688,0.088059147,0.043664138,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,0.26389482,1.049123573,0.231452401,0.126965586,0.760356222,-0.263052703,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.996059933
8,6,0.753489157,1.743041503,0.607925965,1.070969576,0.863786541,-0.385739439,1.498614417,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,0.535891674,1.941527038,0.706785583,0.236733491,0.346634945,1.33187487,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.793616089
1,4,-0.008102034,2.483845781,1.062276697,-0.773131243,0.57073397,0.043664138,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.028164213,-0.409041809,-0.691371865,-0.751177662,0.846548155,0.411724347,-1.238939594,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8,6,0.26389482,1.502358257,0.503013718,-0.180384551,1.363699751,-0.569769543,-1.51828184,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431782416
